"2018-03-14 19:56:09","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:12","42","4","19","29","27","27","49","35","71","62"
"2018-03-14 19:56:15","38","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:18","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:21","43","6","21","30","29","27","48","34","70","60"
"2018-03-14 19:56:25","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:28","44","6","21","30","29","27","48","34","70","60"
"2018-03-14 19:56:31","43","6","21","30","29","27","48","34","69","60"
"2018-03-14 19:56:34","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:37","43","6","21","30","29","26","48","34","70","61"
"2018-03-14 19:56:40","43","6","21","30","29","27","48","34","69","61"
"2018-03-14 19:56:43","43","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:56:46","43","6","21","30","29","27","48","34","70","60"
"2018-03-14 19:56:49","43","6","21","30","29","26","48","34","69","60"
"2018-03-14 19:56:52","40","4","19","29","27","27","49","35","70","62"
"2018-03-14 19:56:55","43","6","21","30","29","26","48","34","70","60"
"2018-03-14 19:56:58","44","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:57:01","43","6","21","30","29","27","48","34","69","61"
"2018-03-14 19:57:04","43","6","21","31","29","27","48","34","70","60"
"2018-03-14 19:57:07","44","6","21","30","29","26","48","34","70","60"
"2018-03-14 19:57:11","44","6","21","30","29","27","48","34","70","60"
"2018-03-14 19:57:14","44","6","21","30","29","27","48","34","69","60"
"2018-03-14 19:57:17","44","6","21","30","29","27","48","34","69","60"
"2018-03-14 19:57:20","44","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:57:23","44","6","21","30","28","26","48","34","69","61"
"2018-03-14 19:57:26","45","6","21","30","29","27","48","34","69","61"
"2018-03-14 19:57:29","44","6","21","30","29","27","48","35","69","60"
"2018-03-14 19:57:32","44","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:57:35","44","6","21","30","29","26","48","34","70","61"
"2018-03-14 19:57:38","44","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:57:41","45","6","21","30","29","27","48","34","70","61"
"2018-03-14 19:57:44","45","6","21","30","29","27","48","34","70","60"
"2018-03-14 19:57:47","45","6","21","31","29","27","48","35","69","60"

